Product_Name,Rating,Rating_Count,Selling_Price,Discount,Product_Link
"truke Aura Pro earbuds w/ 60H Battery, Leather finish Case, Dual Pairing, 13mm Drivers Bluetooth",4.2,1394,2799,,https://www.flipkart.com/truke-aura-pro-earbuds-w-60h-battery-leather-finish-case-dual-pairing-13mm-drivers-bluetooth/p/itm7f0b9a6864988?pid=ACCHEJT7GGGESEJB&lid=LSTACCHEJT7GGGESEJBWEWXJH&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_457&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6Bhdb4lEVQJeXd0INEtk9QXsF4ZtcYalalUOVuOLn3NmhJIGVkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Number Navo Buds N1 w/ 100Hrs Playtime, 4Mic ENC, Dual Pairing, High Bass,Fast Charge Bluetooth",4,4116,5999,,https://www.flipkart.com/number-navo-buds-n1-w-100hrs-playtime-4mic-enc-dual-pairing-high-bass-fast-charge-bluetooth/p/itm2362281323d7f?pid=ACCH7ZCTXWT5Z7GT&lid=LSTACCH7ZCTXWT5Z7GTMF8IQU&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_458&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdaMdRBTfATdhmjWzvum3rV3-I7H_Npq61wAikBU6xUhK_cUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
youth gallery WIRELESS TWS AIRPOD WHITE Earbud Bluetooth ANC-3 Bluetooth Earbuds 5df Bluetooth,3.8,1107,1999,,https://www.flipkart.com/youth-gallery-wireless-tws-airpod-white-earbud-bluetooth-anc-3-earbuds-5df/p/itmcaaf08b761857?pid=ACCHHRQP8ASGGRG5&lid=LSTACCHHRQP8ASGGRG5RGBQC1&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_459&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCHHRQP8ASGGRG5.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
SONY WF-C510/BZ IN Bluetooth,4.1,5870,8990,,https://www.flipkart.com/sony-wf-c510-bz-bluetooth/p/itm1572205150bee?pid=ACCH4F9JGCFEZQEF&lid=LSTACCH4F9JGCFEZQEFJOZLGR&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_460&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCH4F9JGCFEZQEF.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Number Navo Buds Z1 w/ Digital Display, 72H Playtime, 4Mic ENC, Dual Pairing, Hi-Bass Bluetooth",3.9,2977,6999,,https://www.flipkart.com/number-navo-buds-z1-w-digital-display-72h-playtime-4mic-enc-dual-pairing-hi-bass-bluetooth/p/itmb36c82b4f96fe?pid=ACCHBJG7WDMZG8AY&lid=LSTACCHBJG7WDMZG8AYBGGSFK&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_461&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdbLWojvS7cfgQyeP37OvvCmehsXwHdOB9tio_9lSk9kgeI7uWi7bi3WLqk6JF-UYDE%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Raven 70Hrs Battery, App Support, Dual Pairing, Quad Mic ENC, Boosted Bass, 5.4v Bluetooth",4.1,23978,4999,,https://www.flipkart.com/goboult-raven-70hrs-battery-app-support-dual-pairing-quad-mic-enc-boosted-bass-5-4v-bluetooth/p/itme059deb8914e4?pid=ACCHG723GAZNAJ7A&lid=LSTACCHG723GAZNAJ7AJCCIL2&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_462&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdaJoI5TljxzXiKko1xy4ZWsy6FGv7YK8OIAhQgCs-4A4aV8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GWALBROS New White Bluetooth Earbuds, True Wireless Headphone F01 Bluetooth",3.6,4550,1974,,https://www.flipkart.com/gwalbros-new-white-bluetooth-earbuds-true-wireless-headphone-f01/p/itm6bdc440449f02?pid=ACCHEGZZFVW8ZZGY&lid=LSTACCHEGZZFVW8ZZGYMPZIW3&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_463&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCHEGZZFVW8ZZGY.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"realme Buds Air8 with 55dB ANC,11+6mm Dual Drivers,AI Translator,58Hrs battery & IP55 Bluetooth",4.3,489,5299,,https://www.flipkart.com/realme-buds-air8-55db-anc-11-6mm-dual-drivers-ai-translator-58hrs-battery-ip55-bluetooth/p/itmc1b54276624c6?pid=ACCHJ2G6WGHPHHSZ&lid=LSTACCHJ2G6WGHPHHSZXOCZVU&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_464&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCHJ2G6WGHPHHSZ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Rizz with 40H Playback, Spherical Design, 13mm Drivers, Rich Bass, Fast Charging Bluetooth",4,18413,1999,,https://www.flipkart.com/triggr-rizz-40h-playback-spherical-design-13mm-drivers-rich-bass-fast-charging-bluetooth/p/itm396632c59d1ed?pid=ACCH85X8JK3ZM7GG&lid=LSTACCH85X8JK3ZM7GGNTLJ73&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_465&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCH85X8JK3ZM7GG.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"JBL Wave Beam TWS, 32Hr Playtime, IP54, Smart Ambient & TalkThru Mode, JBL App Bluetooth",3.9,16989,4999,,https://www.flipkart.com/jbl-wave-beam-tws-32hr-playtime-ip54-smart-ambient-talkthru-mode-app-bluetooth/p/itm7969f5cbf5be7?pid=ACCGM93ASZN7Q4QN&lid=LSTACCGM93ASZN7Q4QN9TM6FV&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_466&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCGM93ASZN7Q4QN.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Number Navo Buds Z1 w/ Digital Display, 72H Playtime, 4Mic ENC, Dual Pairing, Hi-Bass Bluetooth",3.9,2977,6999,,https://www.flipkart.com/number-navo-buds-z1-w-digital-display-72h-playtime-4mic-enc-dual-pairing-hi-bass-bluetooth/p/itmf94d2fea9cff7?pid=ACCHBJG7HEBRTHUB&lid=LSTACCHBJG7HEBRTHUBGOBWM0&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_467&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdbX3yvBxsaxVXl7jXQLSOJmOtj8UHipbeb0hHiMb-aviwDM2KWit8hFHxJOvPdMi04%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
BULLSTORM 133 Audiology TWS Bluetooth Earbuds with Digital Display Bluetooth Gaming,3.7,167,2999,,https://www.flipkart.com/bullstorm-133-audiology-tws-bluetooth-earbuds-digital-display-gaming/p/itmd4818cb2bba78?pid=ACCHGJFGTTFZJDGG&lid=LSTACCHGJFGTTFZJDGGEBATDY&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_468&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdYjPpyM16o_0mOf61Z-3CH8LUjUWaqkSjTnsrnJ7XnRg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Buds Elite with 10mm Driver, 70Hrs Battery, Volume Control, 2-Mic ENC, Game Mode Bluetooth",3.9,6852,2299,,https://www.flipkart.com/truke-buds-elite-10mm-driver-70hrs-battery-volume-control-2-mic-enc-game-mode-bluetooth/p/itmff203c4d3b8e1?pid=ACCH8Z4YKSZ8BSF6&lid=LSTACCH8Z4YKSZ8BSF6W6XCKP&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_469&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCH8Z4YKSZ8BSF6.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Noise Buds F1, 50H playtime, Matte finish Case, Quad Mic with ENC, In-built EQ Modes Bluetooth",3.9,18799,3499,,https://www.flipkart.com/noise-buds-f1-50h-playtime-matte-finish-case-quad-mic-enc-in-built-eq-modes-bluetooth/p/itm0eae964f93f1c?pid=ACCH759ENNEXNHZN&lid=LSTACCH759ENNEXNHZNEQJQJ2&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_470&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCH759ENNEXNHZN.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"boAt Airdopes 111v2, Leather Finish,4Mics ENx, Stream Ad Free Music via App Support Bluetooth",4.1,24130,4990,,https://www.flipkart.com/boat-airdopes-111v2-leather-finish-4mics-enx-stream-ad-free-music-via-app-support-bluetooth/p/itmf19bacb21e8c0?pid=ACCH6GYCRQVA3BU9&lid=LSTACCH6GYCRQVA3BU95HVNFQ&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_471&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdZdjRjg_OXVSwT7OCTf3KrNyczm3-6LWmmNJ0a6HV8W2X3Gaq_wzx4HJysDmGalzMk%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
HOPPUP Predator Xo1 Earbuds with 50H Bluetooth Gaming,4.1,34129,4999,,https://www.flipkart.com/hoppup-predator-xo1-earbuds-50h-bluetooth-gaming/p/itm9771a939284e5?pid=ACCGPWCD8YRDFSAY&lid=LSTACCGPWCD8YRDFSAYLFADRG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_472&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdZb85kPi7NTMuSPSDDExyWeb_cAoYn4f0V8rxnjsFF75OvN4Mn-dv-pi277bRzMbnY%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Ultrabuds N5 with Latest BT v6.0, 40Hr Playtime, 13mm Dynamic Drivers, Rich Bass Bluetooth",4,6919,2999,,https://www.flipkart.com/triggr-ultrabuds-n5-latest-bt-v6-0-40hr-playtime-13mm-dynamic-drivers-rich-bass-bluetooth/p/itm151d45998f397?pid=ACCHCFBCGC8PHXTZ&lid=LSTACCHCFBCGC8PHXTZRBLF2S&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_473&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCHCFBCGC8PHXTZ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
TECHIO Black Earbuds | True Wireless Stereo | Noise Cancelling Bluetooth,3.6,11839,1799,,https://www.flipkart.com/techio-black-earbuds-true-wireless-stereo-noise-cancelling-bluetooth/p/itm0276b3ead64b1?pid=ACCHB7E3HF9YTZZC&lid=LSTACCHB7E3HF9YTZZCCUEWNA&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_474&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCHB7E3HF9YTZZC.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
OnePlus Nord Buds 2 Earbuds with 25dB Active Noise Cancellation Bluetooth,4.3,101953,3299,,https://www.flipkart.com/oneplus-nord-buds-2-earbuds-25db-active-noise-cancellation-bluetooth/p/itm1564d0b502ff6?pid=ACCGNSJ2TZEJ3U66&lid=LSTACCGNSJ2TZEJ3U66DYYFN0&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_475&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCGNSJ2TZEJ3U66.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"boAt Nirvana Zenith Pro (2025),50dB Hybrid ANC,Spatial Audio,80Hr Battery,App Support Bluetooth",4.2,4442,14990,,https://www.flipkart.com/boat-nirvana-zenith-pro-2025-50db-hybrid-anc-spatial-audio-80hr-battery-app-support-bluetooth/p/itm022a8f0a57382?pid=ACCH9K5BSTKDMBJX&lid=LSTACCH9K5BSTKDMBJX0EDAGI&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_476&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCH9K5BSTKDMBJX.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Aroma NB126 Crown V5.4 Upto 60Hr Playtime* Dual Pairing, Fast Charging, Heavy Bass TWS Bluetooth",3.8,66493,2299,,https://www.flipkart.com/aroma-nb126-crown-v5-4-upto-60hr-playtime-dual-pairing-fast-charging-heavy-bass-tws-bluetooth/p/itmd6e71d587ed43?pid=ACCHH6S4CG2849DZ&lid=LSTACCHH6S4CG2849DZRQVF0H&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_477&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6BhdYznnLBQ0mVb-aFxgNxyYvBdn1EfLNtkjsirlWvyFjugfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"PTron Bassbuds Blaze w/ 50Hrs Playtime, 13mm Drivers,AI-ENC Clear Calls,Bluetooth 5.4 Bluetooth",3.9,541,3199,,https://www.flipkart.com/ptron-bassbuds-blaze-w-50hrs-playtime-13mm-drivers-ai-enc-clear-calls-bluetooth-5-4-bluetooth/p/itm4eca842595105?pid=ACCHECD7QYSE8HHE&lid=LSTACCHECD7QYSE8HHEXXQCDV&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_478&otracker=search&otracker1=search&fm=Search&iid=en_mB-jcQmhG6j2Cn1HcWf93AexuKAjTMl_RMUz9J6Bhdbi_qjISM_7Ezm3kkjfMwxlunKxgh0mjpJ8j-I6WmC8APKSJvID5C-RdFfAlzwDiqI%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"realme Buds Air 6 Pro with 50dB ANC, 360 Spatial Audio and upto 40 hours Playback Bluetooth",4.4,14422,7999,,https://www.flipkart.com/realme-buds-air-6-pro-50db-anc-360-spatial-audio-upto-40-hours-playback-bluetooth/p/itma71b3fa792028?pid=ACCHFG6GXEERAGUZ&lid=LSTACCHFG6GXEERAGUZWVVVR2&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_479&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCHFG6GXEERAGUZ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
allons TWS Bluetooth Earbuds True Wireless Headphone with MagSafe Charging Case A58 Bluetooth,3.8,317,1599,,https://www.flipkart.com/allons-tws-bluetooth-earbuds-true-wireless-headphone-magsafe-charging-case-a58/p/itmbfd68e7f4446b?pid=ACCHFYEJ73HY6DCC&lid=LSTACCHFYEJ73HY6DCCCGKQQY&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_12_480&otracker=search&otracker1=search&fm=Search&iid=6e65252e-336d-43c7-a259-aa674d8f181e.ACCHFYEJ73HY6DCC.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Buds AURA with 70Hrs Playtime, 4-Mic ENC, 13mm Speakers, Rapid Charge, Game Mode Bluetooth",4,4903,2799,,https://www.flipkart.com/truke-buds-aura-70hrs-playtime-4-mic-enc-13mm-speakers-rapid-charge-game-mode-bluetooth/p/itm5821462555da3?pid=ACCH8Z4Y6RQGJHUC&lid=LSTACCH8Z4Y6RQGJHUCRIDLVC&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_481&otracker=search&otracker1=search&fm=Search&iid=en_AHxC34pSlKxmudBQOLU8JfVj6JSa4Kjc7sEUv5fwRNdIFQDscOocjFyKF7xLtuoP18u3VyViH4OrBSU4lbq0T00Lqp3nUBlQeeazI_xhu1k%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi DuoPods Blaze [New launch], AI-ENC, 60 Hrs, 13mm Drivers, Fast Charging, BT v5.3 Bluetooth",4.1,12805,3999,,https://www.flipkart.com/mivi-duopods-blaze-new-launch-ai-enc-60-hrs-13mm-drivers-fast-charging-bt-v5-3-bluetooth/p/itm349a3ab877768?pid=ACCHEYV9V6MQGFQQ&lid=LSTACCHEYV9V6MQGFQQDG5RKC&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_482&otracker=search&otracker1=search&fm=Search&iid=en_AHxC34pSlKxmudBQOLU8JfVj6JSa4Kjc7sEUv5fwRNeErY4mUycBzQMVgcvoxNLGtQEis67BnLBLQlrFZLpjWPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Noise Buds VS102 Plus with 70 Hrs Playtime, Environmental Noise Cancellation, Quad Mic Bluetooth",3.8,128273,3999,,https://www.flipkart.com/noise-buds-vs102-plus-70-hrs-playtime-environmental-cancellation-quad-mic-bluetooth/p/itmb657fa670c4b9?pid=ACCGNX3S5P7TG76G&lid=LSTACCGNX3S5P7TG76GY0LIDR&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_483&otracker=search&otracker1=search&fm=Search&iid=47c52f09-3938-4e1c-b54c-8c04f7adcfff.ACCGNX3S5P7TG76G.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"OnePlus Buds 3 TWS, in Ear Earbuds with Sliding Volume Control and 49dB ANC Gaming Bluetooth",4.5,50374,6499,,https://www.flipkart.com/oneplus-buds-3-tws-ear-earbuds-sliding-volume-control-49db-anc-gaming-bluetooth/p/itmd485b84c1b08e?pid=ACCH4N5PPJA2HYFG&lid=LSTACCH4N5PPJA2HYFGJFL2QZ&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_484&otracker=search&otracker1=search&fm=Search&iid=47c52f09-3938-4e1c-b54c-8c04f7adcfff.ACCH4N5PPJA2HYFG.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"HOPPUP Predator Xo3 Gaming Earbuds with 35MS Low Latency, 13MM DRIVERS & 50H PlayTime Bluetooth",4,9559,4999,,https://www.flipkart.com/hoppup-predator-xo3-gaming-earbuds-35ms-low-latency-13mm-drivers-50h-playtime-bluetooth/p/itm5c79343528d83?pid=ACCGX7GBAHQ5YEMB&lid=LSTACCGX7GBAHQ5YEMBHL72GF&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_485&otracker=search&otracker1=search&fm=Search&iid=47c52f09-3938-4e1c-b54c-8c04f7adcfff.ACCGX7GBAHQ5YEMB.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi DuoPods Beat ,60 Hours, 13mm Bass, AI-ENC, IPX 4.0, BT v5.3 earbuds Bluetooth",4,56,4999,,https://www.flipkart.com/mivi-duopods-beat-60-hours-13mm-bass-ai-enc-ipx-4-0-bt-v5-3-earbuds-bluetooth/p/itmd1b0ea3bf47f7?pid=ACCHGYH6DYJRBMMB&lid=LSTACCHGYH6DYJRBMMBVMDPBO&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_486&otracker=search&otracker1=search&fm=Search&iid=47c52f09-3938-4e1c-b54c-8c04f7adcfff.ACCHGYH6DYJRBMMB.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"HOPPUP Predator Xo3 Gaming Earbuds with 35MS Low Latency, 13MM DRIVERS & 50H PlayTime Bluetooth",4,9559,4999,,https://www.flipkart.com/hoppup-predator-xo3-gaming-earbuds-35ms-low-latency-13mm-drivers-50h-playtime-bluetooth/p/itmb5187bd0d5414?pid=ACCGX8HTYSPYA4ZQ&lid=LSTACCGX8HTYSPYA4ZQCANJCG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_487&otracker=search&otracker1=search&fm=Search&iid=en_AHxC34pSlKxmudBQOLU8JfVj6JSa4Kjc7sEUv5fwRNeasrWojqsUiU8_zBPYcJjXhNW9r5LCP4lJxmWRl7thePUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Buds Echo 24-Bit 360 Spatial Audio, 13mm Titanium Driver, 70H Playtime, 4Mic ENC Bluetooth",4.2,1914,3999,,https://www.flipkart.com/truke-buds-echo-24-bit-360-spatial-audio-13mm-titanium-driver-70h-playtime-4mic-enc-bluetooth/p/itmb23d39977ad24?pid=ACCH8F6UKPZADSXQ&lid=LSTACCH8F6UKPZADSXQFPIFM2&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_488&otracker=search&otracker1=search&fm=Search&iid=en_AHxC34pSlKxmudBQOLU8JfVj6JSa4Kjc7sEUv5fwRNd48EtKvEgkf73AYGQulnbRorKvJR5RAnCFw8XCqk615eo15S0a61Wzzbg3qNOknKY%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
MarQ by Flipkart Rhythm Q0824 30 Hours Playtime Type C Fast Charging Bluetooth Dual Mic ENC Bluetooth,3.9,724,2999,,https://www.flipkart.com/marq-flipkart-rhythm-q0824-30-hours-playtime-type-c-fast-charging-bluetooth-dual-mic-enc/p/itmd62fbc78b9301?pid=ACCHAP7PUH2NSXC3&lid=LSTACCHAP7PUH2NSXC3PM3M26&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_489&otracker=search&otracker1=search&fm=Search&iid=47c52f09-3938-4e1c-b54c-8c04f7adcfff.ACCHAP7PUH2NSXC3.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, 60H Battery, Rubber Finish, v5.4 Bluetooth",4,49106,3999,,https://www.flipkart.com/triggr-kraken-x4-13mm-drivers-40ms-latency-enc-60h-battery-rubber-finish-v5-4-bluetooth/p/itmdbbeb01d44200?pid=ACCH2WWTQYN8KHJK&lid=LSTACCH2WWTQYN8KHJKDANCFS&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_13_490&otracker=search&otracker1=search&fm=Search&iid=47c52f09-3938-4e1c-b54c-8c04f7adcfff.ACCH2WWTQYN8KHJK.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
